Year,Title,Artist,Weeks,Rank
1975,Going Down Slowly,The Pointer Sisters,7,61
1975,Take It To The Limit,Eagles,23,62
1975,Christmas For Cowboys,John Denver,4,63
1975,Inseparable,Natalie Cole,17,64
1975,All By Myself,Eric Carmen,19,65
1975,Deep Purple,Donny & Marie Osmond,23,66
1975,Easy As Pie,Billy Crash Craddock,8,67
1975,Happy,Eddie Kendricks,13,68
1975,Somewhere In The Night,Batdorf & Rodney,3,69
1975,Let The Music Play,Barry White,9,70
1975,Tracks Of My Tears,Linda Ronstadt,13,71
1975,Blue Eyes Crying In The Rain,Willie Nelson,18,72
1975,Fanny (be Tender With My Love),Bee Gees,16,73
1975,The Homecoming,Hagood Hardy,13,74
1975,How High The Moon,Gloria Gaynor,5,75
1975,Soul Train 75,Soul Train Gang,5,76
1975,Love Or Leave,The Spinners,8,77
1975,Almost Saturday Night,John Fogerty,3,78
1975,For A Dancer,Prelude,8,79
1975,Yesterday's Hero,John Paul Young,9,80
1975,Break Away,Art Garfunkel,11,81
1975,Sweet Love,Commodores,23,82
1975,Art For Art's Sake,10cc,6,83
1975,I Want To Dance With You (Dance With Me),The Ritchie Family,4,84
1975,"December, 1963 (Oh, What a Night)",The 4 Seasons,27,85
1975,I Cheat The Hangman,The Doobie Brothers,4,86
1975,The White Knight,Cledus Maggard And The Citizen's Band,15,87
1975,Don't Cry Joni,Conway Twitty with Joni Lee,7,88
1975,Love Is The Drug,Roxy Music,14,89
1975,Hollywood Hot,The Eleventh Hour,15,90
1975,The Zip,Mfsb,6,91
1975,Funky Weekend,The Stylistics,9,92
1975,Every Beat Of My Heart,Crown Heights Affair,8,93
1975,Amazing Grace (used To Be Her Favorite Song),Amazing Rhythm Aces,8,94
1975,Make Love To Your Mind,Bill Withers,8,95
1975,Blue Guitar,Justin Hayward & John Lodge,5,96
1975,Venus And Mars Rock Show,Wings,9,97
1975,Eighteen With A Bullet,Pete Wingfield,19,98
1975,I Believe In Father Christmas,Greg Lake,3,99
1975,Breakfast For Two,Country Joe McDonald,7,100
1976,Tonight's The Night (Gonna Be Alright),Rod Stewart,23,1
1976,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.",26,2
1976,The Rubberband Man,The Spinners,21,3
1976,You Make Me Feel Like Dancing,Leo Sayer,21,4
1976,More Than A Feeling,Boston,19,5
1976,Sorry Seems To Be The Hardest Word,Elton John,14,6
1976,I Wish,Stevie Wonder,17,7
1976,Dazz,Brick,21,8
1976,Car Wash,Rose Royce,23,9
1976,After The Lovin',Engelbert Humperdinck,19,10
1976,Stand Tall,Burton Cummings,21,11
1976,Hot Line,The Sylvers,24,12
1976,I Never Cry,Alice Cooper,27,13
1976,Love Me,Yvonne Elliman,19,14
1976,Livin' Thing,Electric Light Orchestra,18,15
1976,Muskrat Love,Captain & Tennille,20,16
1976,Nadia's Theme (The Young And The Restless),"Barry DeVorzon and Perry Botkin, Jr.",22,17
1976,Nights Are Forever Without You,England Dan & John Ford Coley,16,18
1976,Somebody To Love,Queen,15,19
1976,New Kid In Town,Eagles,15,20
1976,Enjoy Yourself,The Jacksons,21,21
1976,Lost Without Your Love,Bread,16,22
1976,You Are The Woman,Firefall,22,23
1976,Jeans On,David Dundas,21,24
1976,Shake Your Rump To The Funk,The Bar-Kays,16,25
1976,Saturday Nite,"Earth, Wind & Fire",15,26
1976,This Song,George Harrison,11,27
1976,Walk This Way,Aerosmith,17,28
1976,Torn Between Two Lovers,Mary Macgregor,22,29
1976,I Like Dreamin',Kenny Nolan,27,30
1976,Love So Right,Bee Gees,23,31
1976,Blinded By The Light,Manfred Mann's Earth Band,20,32
1976,Whispering/Cherchez La Femme/Se Si Bon,Dr. Buzzard's Original Savannah Band,20,33
1976,Love Ballad,L.T.D.,18,34
1976,Weekend In New England,Barry Manilow,19,35
1976,Mademoiselle,Styx,11,36
1976,Ain't Nothing Like The Real Thing,Donny & Marie Osmond,13,37
1976,Keep Me Cryin',Al Green,14,38
1976,"Do What You Want, Be What You Are",Daryl Hall  John Oates,15,39
1976,Drivin' Wheel,Foghat,10,40
1976,Beth/Detroit Rock City,Kiss,21,41
1976,What Can I Say,Boz Scaggs,14,42
1976,Free Bird,Lynyrd Skynyrd,20,43
1976,Flight '76,The Walter Murphy Band,10,44
1976,Hello Old Friend,Eric Clapton,14,45
1976,Someone To Lay Down Beside Me,Linda Ronstadt,11,46
1976,I Like To Do It,KC And The Sunshine Band,12,47
1976,Disco Duck (Part I),Rick Dees & His Cast Of Idiots,25,48
1976,It Keeps You Runnin',The Doobie Brothers,14,49
1976,Do It To My Mind,Johnny Bristol,11,50
1976,Evergreen (Love Theme From A Star Is Born),Barbra Streisand,25,51
1976,Fly Like An Eagle,Steve Miller,20,52
1976,Living Next Door To Alice,Smokie,20,53
1976,"9,999,999 Tears",Dickey Lee,10,54
1976,If Not You,Dr. Hook,11,55
1976,Yesterday's Hero,Bay City Rollers,7,56
1976,Just To Be Close To You,Commodores,16,57
1976,Don't Take Away The Music,Tavares,12,58
1976,Night Moves,Bob Seger,21,59
1976,You've Got Me Runnin',Gene Cotton,11,60
1976,Baby Boy,Mary Kay Place As Loretta Haggers,13,61
1976,Hard Luck Woman,Kiss,13,62
1976,Slow Dancing,Funky Kings,11,63
1976,St. Charles,Jefferson Starship,5,64
1976,"Man Smart, Woman Smarter",Robert Palmer,7,65
1976,Dancing Queen,ABBA,22,66
1976,Save It For A Rainy Day,Stephen Bishop,15,67
1976,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,21,68
1976,Do You Feel Like We Do,Peter Frampton,18,69
1976,Spring Affair/Winter Melody,Donna Summer,14,70
1976,"Ob-la-di, Ob-la-da",The Beatles,7,71
1976,Dreamboat Annie,Heart,10,72
1976,Lucky Man,Starbuck,5,73
1976,Free,Deniece Williams,20,74
1976,Don't Leave Me This Way,Thelma Houston,24,75
1976,Happier,Paul Anka,7,76
1976,Open Sesame - Part 1,Kool & The Gang,13,77
1976,Every Face Tells A Story,Olivia Newton-John,9,78
1976,"Baby, You Look Good To Me Tonight",John Denver,7,79
1976,I Can't Ask For Anymore Than You,Cliff Richard,4,80
1976,If You Leave Me Now,Chicago,21,81
1976,Moody Blue/she Thinks I Still Care,Elvis Presley,13,82
1976,Caledonia,Robin Trower,7,83
1976,Year Of The Cat,Al Stewart,17,84
1976,You're My Driving Wheel,The Supremes,5,85
1976,Heart On My Sleeve,Bryan Ferry,4,86
1976,Carry On Wayward Son,Kansas,20,87
1976,When Love Is New,Arthur Prysock,9,88
1976,C.b. Savage,Rod Hart,7,89
1976,Ha Cha Cha (funktion),Brass Construction,12,90
1976,White Bird,David Laflamme,7,91
1976,It's A Long Way There,Little River Band,16,92
1976,Prisoner (Captured By Your Eyes),L.A. Jets,5,93
1976,Love Bug,Bumble Bee Unlimited,5,94
1976,Feelings,Walter Jackson,4,95
1976,Hey Baby,JJ Cale,3,96
1976,Spend Some Time,Elvin Bishop Featuring Mickey Thomas,8,97
1976,(She's Just A) Fallen Angel,Starz,3,98
1976,"Baby, I'll Give It To You",Seals & Crofts,7,99
1976,The Best Disco In Town,The Ritchie Family,20,100
1977,How Deep Is Your Love,Bee Gees,33,1
1977,You Light Up My Life,Debby Boone,25,2
1977,Blue Bayou,Linda Ronstadt,23,3
1977,(Every Time I Turn Around) Back In Love Again,LTD,0,4
1977,It's So Easy,Linda Ronstadt,18,5
1977,Baby Come Back,Player,32,6
1977,Don't It Make My Brown Eyes Blue,Crystal Gayle,26,7
1977,Here You Come Again,Dolly Parton,19,8
1977,Sentimental Lady,Bob Welch,18,9
1977,Slip Slidin' Away,Paul Simon,20,10
1977,You're In My Heart (The Final Acclaim),Rod Stewart,22,11
1977,You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,22,12
1977,Isn't It Time,The Babys,16,13
1977,Come Sail Away,Styx,22,14
1977,Hey Deanie,Shaun Cassidy,16,15
1977,We're All Alone,Rita Coolidge,20,16
1977,Swingtown,The Steve Miller Band,15,17
1977,We Will Rock You/We Are The Champions,Queen,41,18
1977,Runaround Sue,Leif Garrett,14,19
1977,Short People,Randy Newman,20,20
1977,You Make Loving Fun,Fleetwood Mac,14,21
1977,My Way,Elvis Presley,12,22
1977,I Go Crazy,Paul Davis,40,23
1977,Serpentine Fire,"Earth, Wind & Fire",18,24
1977,"Baby, What A Big Surprise",Chicago,17,25
1977,The Way I Feel Tonight,Bay City Rollers,17,26
1977,Turn To Stone,Electric Light Orchestra,15,27
1977,Just The Way You Are,Billy Joel,27,28
1977,Gettin' Ready For Love,Diana Ross,13,29
1977,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,28,30
1977,Heaven On The 7th Floor,Paul Nicholas,23,31
1977,(Love Is) Thicker Than Water,Andy Gibb,29,32
1977,Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,19,33
1977,Point Of Know Return,Kansas,14,34
1977,DesirÃÂ©e,Neil Diamond,14,35
1977,Native New Yorker,Odyssey,19,36
1977,Girls' School,Wings,11,37
1977,Your Smiling Face,James Taylor,17,38
1977,Stayin' Alive,Bee Gees,27,39
1977,Sometimes When We Touch,Dan Hill,22,40
1977,Emotion,Samantha Sang,27,41
1977,Bloat On Featuring the Bloaters,Cheech & Chong,10,42
1977,(You're My) Soul And Inspiration,Donny & Marie Osmond,11,43
1977,Peg,Steely Dan,19,44
1977,Boogie Nights,Heatwave,27,45
1977,Lovely Day,Bill Withers,12,46
1977,Tried To Love,Peter Frampton,8,47
1977,If You're Not Back In Love By Monday,Millie Jackson,11,48
1977,As,Stevie Wonder,14,49
1977,Wrap Your Arms Around Me,KC And The Sunshine Band,7,50
1977,Don't Ask My Neighbors,The Emotions,13,51
1977,What's Your Name,Lynyrd Skynyrd,18,52
1977,How Can I Leave You Again,John Denver,10,53
1977,She's Not There,Santana,14,54
1977,Street Corner Serenade,Wet Willie,14,55
1977,Too Hot Ta Trot,Commodores,12,56
1977,It's Ecstasy When You Lay Down Next To Me,Barry White,22,57
1977,Calling Occupants Of Interplanetary Craft,Carpenters,14,58
1977,"Long, Long Way From Home",Foreigner,14,59
1977,Gone Too Far,England Dan & John Ford Coley,14,60
1977,We Just Disagree,Dave Mason,19,61
1977,Nobody Does It Better,Carly Simon,25,62
1977,Send In The Clowns,Judy Collins,27,63
1977,The Next Hundred Years,Al Martino,9,64
1977,I Feel Love,Donna Summer,23,65
1977,Easy To Love,Leo Sayer,10,66
1977,You Make Me Crazy,Sammy Hagar,8,67
1977,Breakdown,Tom Petty And The Heartbreakers,17,68
1977,I Honestly Love You,Olivia Newton-John,36,69
1977,Rockaway Beach,Ramones,14,70
1977,Falling,LeBlanc & Carr,28,71
1977,Any Way You Want Me,The Sylvers,9,72
1977,Sweet Music Man,Kenny Rogers,8,73
1977,God Only Knows,Marilyn Scott,9,74
1977,Ffun,Con Funk Shun,13,75
1977,Was Dog A Doughnut,Cat Stevens,9,76
1977,I Love You,Donna Summer,11,77
1977,Thunder Island,Jay Ferguson,21,78
1977,Mind Bender,Stillwater,13,79
1977,Never My Love,Addrisi Brothers,4,80
1977,Theme From Close Encounters Of The Third Kind,John Williams,14,81
1977,The Name Of The Game,ABBA,16,82
1977,"If It Don't Fit, Don't Force It",Kellee Patterson,8,83
1977,Happy Anniversary,Little River Band,18,84
1977,"Curious Mind (Um, Um, Um, Um, Um, Um)",Johnny Rivers,10,85
1977,Ooh Boy,Rose Royce,11,86
1977,What A Difference You've Made In My Life,Ronnie Milsap,5,87
1977,Goodbye Girl,David Gates,24,88
1977,Le Spank,Le Pamplemousse,15,89
1977,Boats Against The Current,Eric Carmen,3,90
1977,Cocomotion,El Coco,15,91
1977,Until Now,Bobby Arvon,16,92
1977,Don't Let It Show,The Alan Parsons Project,4,93
1977,Dusic,Brick,18,94
1977,That's Rock 'N' Roll,Shaun Cassidy,24,95
1977,Don't Let The Flame Burn Out,Jackie DeShannon,10,96
1977,Just Remember I Love You,Firefall,21,97
1977,Draw The Line,Aerosmith,11,98
1977,More Than A Woman,Tavares,21,99
1977,Help Is On Its Way,Little River Band,22,100
1978,Le Freak,Chic,25,1
1978,Too Much Heaven,Bee Gees,21,2
1978,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,17,3
1978,My Life,Billy Joel,19,4
1978,I Love The Nightlife (Disco 'Round),Alicia Bridges,31,5
1978,I Just Wanna Stop,Gino Vannelli,21,6
1978,Sharing The Night Together,Dr. Hook,22,7
1978,Y.M.C.A.,Village People,26,8
1978,(Our Love) Don't Throw It All Away,Andy Gibb,18,9
1978,Hold The Line,Toto,21,10
1978,Ooh Baby Baby,Linda Ronstadt,16,11
1978,How You Gonna See Me Now,Alice Cooper,16,12
1978,Promises,Eric Clapton And His Band,18,13
1978,Time Passages,Al Stewart,18,14
1978,MacArthur Park,Donna Summer,20,15
1978,Strange Way,Firefall,19,16
1978,We've Got Tonight,Bob Seger & The Silver Bullet Band,17,17
1978,September,"Earth, Wind & Fire",17,18
1978,A Little More Love,Olivia Newton-John,20,19
1978,Please Come Home For Christmas,Eagles,8,20
1978,I'm Every Woman,Chaka Khan,16,21
1978,Every 1's A Winner,Hot Chocolate,18,22
1978,New York Groove,Ace Frehley,21,23
1978,Sweet Life,Paul Davis,21,24
1978,Bicycle Race/Fat Bottomed Girls,Queen,12,25
1978,Shake It,Ian Matthews,19,26
1978,Lotta Love,Nicolette Larson,19,27
1978,Fire,The Pointer Sisters,23,28
1978,How Much I Feel,Ambrosia,21,29
1978,I Was Made For Dancin',Leif Garrett,21,30
1978,Straight On,Heart,18,31
1978,Don't Hold Back,Chanson,16,32
1978,Instant Replay,Dan Hartman,17,33
1978,I Will Be In Love With You,Livingston Taylor,14,34
1978,My Best Friend's Girl,The Cars,15,35
1978,Part-Time Love,Elton John,10,36
1978,A Man I'll Never Be,Boston,12,37
1978,The Gambler,Kenny Rogers,22,38
1978,Take Me To The River,Talking Heads,17,39
1978,Da Ya Think I'm Sexy?,Rod Stewart,21,40
1978,Don't Cry Out Loud,Melissa Manchester,23,41
1978,Mary Jane,Rick James,12,42
1978,Home And Dry,Gerry Rafferty,13,43
1978,Got To Be Real,Cheryl Lynn,18,44
1978,One Last Kiss,The J. Geils Band,13,45
1978,"Hold Me, Touch Me",Paul Stanley,12,46
1978,You Thrill Me,Exile,11,47
1978,The Dream Never Dies,Cooper Brothers,13,48
1978,You Took The Words Right Out Of My Mouth,Meat Loaf,13,49
1978,Radioactive,Gene Simmons,8,50
1978,Double Vision,Foreigner,20,51
1978,The Power Of Gold,Dan Fogelberg/Tim Weisberg,14,52
1978,Love Don't Live Here Anymore,Rose Royce,11,53
1978,Soul Man,Blues Brothers,15,54
1978,Shattered,The Rolling Stones,10,55
1978,Baby I'm Burnin',Dolly Parton,14,56
1978,Somewhere In The Night,Barry Manilow,15,57
1978,In The Bush,Musique,13,58
1978,You Need A Woman Tonight,Captain & Tennille,10,59
1978,Your Sweetness Is My Weakness,Barry White,9,60
1978,Alive Again,Chicago,13,61
1978,Easy Driver,Kenny Loggins,8,62
1978,Miles Away,Fotomaker,6,63
1978,Dancin' Shoes,Nigel Olsson,16,64
1978,I Don't Wanna Lose You,Daryl Hall  John Oates,10,65
1978,Light The Sky On Fire,Jefferson Starship,6,66
1978,Got To Have Loving,Don Ray,16,67
1978,I Believe You,Carpenters,5,68
1978,Well All Right,Santana,8,69
1978,Lost In Your Love,John Paul Young,9,70
1978,Shake Your Groove Thing,Peaches & Herb,22,71
1978,Silver Lining,Player,6,72
1978,You've Really Got A Hold On Me,Eddie Money,8,73
1978,Run For Home,Lindisfarne,14,74
1978,"Blue Morning, Blue Day",Foreigner,14,75
1978,I Will Survive,Gloria Gaynor,27,76
1978,No Tell Lover,Chicago,15,77
1978,Dancing In The City,Marshall Hain,11,78
1978,There'll Never Be,Switch,13,79
1978,Dancin' Shoes,Faith Band,9,80
1978,Forever Autumn,Justin Hayward,13,81
1978,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),Bonnie Pointer,14,82
1978,What You Won't Do For Love,Bobby Caldwell,20,83
1978,Who Do Ya Love,KC And The Sunshine Band,8,84
1978,This Moment In Time,Engelbert Humperdinck,6,85
1978,You Can Do It,Dobie Gray,11,86
1978,Change Of Heart,Eric Carmen,16,87
1978,Animal House,Stephen Bishop,5,88
1978,Moment By Moment,Yvonne Elliman,6,89
1978,Mary's Boy Child/Oh My Lord,Boney M,5,90
1978,I'm Gonna Make You Love Me,The Blend,5,91
1978,Ain't That Enough For You,John Davis And The Monster Orchestra,4,92
1978,A Little Lovin' (Keeps The Doctor Away),The Raes,9,93
1978,Can You Fool,Glen Campbell,11,94
1978,Don't Want To Live Without It,Pablo Cruise,16,95
1978,You Needed Me,Anne Murray,26,96
1978,You Never Done It Like That,Captain & Tennille,22,97
1978,Ready To Take A Chance Again,Barry Manilow,16,98
1978,Hot Child In The City,Nick Gilder,31,99
1978,MaÃÂ±ana,Jimmy Buffett,6,100
1979,Escape (The Pina Colada Song),Rupert Holmes,21,1
1979,Please Don't Go,KC And The Sunshine Band,26,2
1979,Babe,Styx,19,3
1979,Send One Your Love,Stevie Wonder,18,4
1979,Still,Commodores,20,5
1979,Do That To Me One More Time,Captain & Tennille,27,6
1979,You're Only Lonely,J.D.Souther,21,7
1979,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,15,8
1979,Ladies Night,Kool & The Gang,24,9
1979,Take The Long Way Home,Supertramp,15,10
1979,Rock With You,Michael Jackson,24,11
1979,Cool Change,Little River Band,18,12
1979,We Don't Talk Anymore,Cliff Richard,20,13
1979,Head Games,Foreigner,14,14
1979,Cruisin',Smokey Robinson,25,15
1979,Better Love Next Time,Dr. Hook,19,16
1979,The Long Run,Eagles,15,17
1979,Jane,Jefferson Starship,15,18
1979,I Want You Tonight,Pablo Cruise,16,19
1979,Heartache Tonight,Eagles,15,20
1979,This Is It,Kenny Loggins,23,21
1979,Coward Of The County,Kenny Rogers,19,22
1979,I Wanna Be Your Lover,Prince,16,23
1979,Half The Way,Crystal Gayle,16,24
1979,Don't Do Me Like That,Tom Petty And The Heartbreakers,18,25
1979,Wait For Me,Daryl Hall  John Oates,19,26
1979,Damned If I Do,The Alan Parsons Project,17,27
1979,Don't Let Go,Isaac Hayes,21,28
1979,Ships,Barry Manilow,14,29
1979,Third Time Lucky (First Time I Was A Fool),Foghat,15,30
1979,Chiquitita,ABBA,12,31
1979,Pop Muzik,M,24,32
1979,I Need A Lover,John Cougar,14,33
1979,Deja Vu,Dionne Warwick,19,34
1979,Sara,Fleetwood Mac,14,35
1979,"Yes, I'm Ready",Teri DeSario With K.C.,23,36
1979,Broken Hearted Me,Anne Murray,17,37
1979,"Train, Train",Blackfoot,14,38
1979,I Still Have Dreams,Richie Furay,11,39
1979,Rotation,Herb Alpert,13,40
1979,Love Pains,Yvonne Elliman,13,41
1979,Forever Mine,The O'Jays,13,42
1979,Rapper's Delight,Sugarhill Gang,12,43
1979,I'd Rather Leave While I'm In Love,Rita Coolidge,10,44
1979,Savannah Nights,Tom Johnston,12,45
1979,Video Killed The Radio Star,The Buggles,10,46
1979,Rainbow Connection,Kermit (Jim Henson),17,47
1979,Romeo's Tune,Steve Forbert,19,48
1979,Mistrusted Love,Mistress,9,49
1979,Dim All The Lights,Donna Summer,21,50
1979,She's In Love With You,Suzi Quatro,11,51
1979,TUSK,Fleetwood Mac,15,52
1979,You Know That I Love You,Santana,13,53
1979,Do You Love What You Feel,Rufus & Chaka,15,54
1979,Lonely Eyes,Robert John,11,55
1979,Voices,Cheap Trick,11,56
1979,Since You Been Gone,Rainbow,8,57
1979,Crazy Little Thing Called Love,Queen,22,58
1979,Lost Her In The Sun,John Stewart,13,59
1979,Money,The Flying Lizards,10,60
1979,Move Your Boogie Body,Bar-Kays,7,61
1979,Dig The Gold,Joyce Cobb,12,62
1979,Last Train To London,Electric Light Orchestra,11,63
1979,Fool In The Rain,Led Zeppelin,13,64
1979,Why Me,Styx,13,65
1979,September Morn',Neil Diamond,16,66
1979,Daydream Believer,Anne Murray,17,67
1979,Wonderland,Commodores,15,68
1979,Dirty Water,The Inmates,10,69
1979,An American Dream,The Dirt Band,19,70
1979,Looks Like Love Again,Dann Rogers,11,71
1979,"Working My Way Back To You/Forgive Me, Girl",The Spinners,25,72
1979,Glide,Pleasure,10,73
1979,Message In A Bottle,The Police,7,74
1979,You're Gonna Get What's Coming,Bonnie Raitt,6,75
1979,Heartbreaker,Pat Benatar,18,76
1979,Longer,Dan Fogelberg,22,77
1979,When I Wanted You,Barry Manilow,16,78
1979,Stargazer,Peter Brown,8,79
1979,Memorize Your Number,Leif Garrett,9,80
1979,Star,"Earth, Wind & Fire",6,81
1979,Can We Still Be Friends,Robert Palmer,9,82
1979,The Second Time Around,Shalamar,23,83
1979,I Don't Want To Talk About It,Rod Stewart,11,84
1979,99,Toto,17,85
1979,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer,13,86
1979,Don't Make Me Over,Jennifer Warnes,7,87
1979,Shooting Star,Dollar,6,88
1979,Volcano,Jimmy Buffett,7,89
1979,Let Me Sleep Alone,Cugini,4,90
1979,I Call Your Name,Switch,15,91
1979,With You I'm Born Again,Billy Preston & Syreeta,29,92
1979,Holdin' On For Dear Love,Lobo,8,93
1979,You Decorated My Life,Kenny Rogers,18,94
1979,If You Remember Me,Chris Thompson & Night,19,95
1979,Rise,Herb Alpert,25,96
1979,Dreaming,Blondie,14,97
1979,Ready For The 80's,Village People,9,98
1979,Peter Piper,Frank Mills,9,99
